"id";"listing_url";"scrape_id";"last_scraped";"name";"picture_url";"host_id";"host_url";"host_since";"host_response_rate";"host_acceptance_rate";"host_is_superhost";"host_listings_count";"host_total_listings_count";"host_verifications";"host_has_profile_pic";"host_identity_verified";"neighbourhood_cleansed";"latitude";"longitude";"property_type";"room_type";"accommodates";"bathrooms_text";"bedrooms";"beds";"amenities";"price";"minimum_nights";"maximum_nights";"minimum_minimum_nights";"maximum_minimum_nights";"minimum_maximum_nights";"maximum_maximum_nights";"minimum_nights_avg_ntm";"maximum_nights_avg_ntm";"has_availability";"availability_30";"availability_60";"availability_90";"availability_365";"calendar_last_scraped";"number_of_reviews";"number_of_reviews_ltm";"number_of_reviews_l30d";"first_review";"last_review";"review_scores_rating";"review_scores_accuracy";"review_scores_cleanliness";"review_scores_checkin";"review_scores_communication";"review_scores_location";"review_scores_value";"instant_bookable";"calculated_host_listings_count";"calculated_host_listings_count_entire_homes";"calculated_host_listings_count_private_rooms";"calculated_host_listings_count_shared_rooms";"reviews_per_month";"Dataset"
40567601;"https://www.airbnb.com/rooms/40567601";20210420194355;"2021-04-21";"Renovated, Sunny, Spacious Studio in Boston";"https://a0.muscache.com/pictures/a92d7621-c929-43b3-9c2f-75278a5c9905.jpg";96961013;"https://www.airbnb.com/users/show/96961013";"2016-09-27";100.0;96.0;False;38.0;38.0;"['email', 'phone', 'reviews', 'jumio', 'government_id']";True;False;"Brighton";42.33717;-71.15201;"Entire condominium";"Entire home/apt";2;"1 bath";0.0;1.0;"[""Washer"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Patio or balcony"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Keypad"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Cable TV"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Coffee maker"", ""Stove"", ""Paid parking on premises"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""TV with standard cable"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";86.0;29;1125;29.0;29.0;1125.0;1125.0;29.0;1125.0;True;0;0;14;289;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;2;2;0;0;0.0;"Boston"
40572099;"https://www.airbnb.com/rooms/40572099";20210420194355;"2021-04-21";"Newly Renovated 1 Bed in Victorian Home, Sleeps 4";"https://a0.muscache.com/pictures/f00592cb-3c52-4da5-9f4e-6a35a8055d71.jpg";96961013;"https://www.airbnb.com/users/show/96961013";"2016-09-27";100.0;96.0;False;38.0;38.0;"['email', 'phone', 'reviews', 'jumio', 'government_id']";True;False;"Brighton";42.33745;-71.15218;"Entire condominium";"Entire home/apt";4;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Keypad"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Luggage dropoff allowed"", ""Essentials"", ""Free street parking"", ""Coffee maker"", ""Stove"", ""Paid parking on premises"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";99.0;28;1125;28.0;28.0;1125.0;1125.0;28.0;1125.0;True;0;29;59;334;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;2;2;0;0;0.0;"Boston"
40593640;"https://www.airbnb.com/rooms/40593640";20210420194355;"2021-04-21";"NEW! Boston Condo Near MBTA, 3Mi to Fenway! (U1)";"https://a0.muscache.com/pictures/0712b161-d25f-432e-abca-982be0d3d177.jpg";41266357;"https://www.airbnb.com/users/show/41266357";"2015-08-12";89.0;95.0;False;0.0;0.0;"['email', 'phone', 'facebook', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']";True;True;"Roxbury";42.32003;-71.07525;"Entire condominium";"Entire home/apt";4;"1 bath";2.0;2.0;"[""Air conditioning"", ""Essentials"", ""Fire extinguisher"", ""Kitchen"", ""Free street parking"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Hot water"", ""Patio or balcony"", ""Iron"", ""Heating"", ""Smoke alarm"", ""First aid kit"", ""Wifi"", ""Hangers"", ""Hair dryer"", ""Long term stays allowed"", ""TV""]";110.0;3;1125;3.0;3.0;1125.0;1125.0;3.0;1125.0;True;6;14;31;95;"2021-04-21";27;23;0;"2019-12-25";"2021-02-20";96.0;10.0;9.0;10.0;10.0;9.0;10.0;True;3;3;0;0;1.67;"Boston"
40594409;"https://www.airbnb.com/rooms/40594409";20210420194355;"2021-04-23";"NEW! Boston Condo Near MBTA, 3Mi to Fenway ! (U3)";"https://a0.muscache.com/pictures/1ed3e31a-b492-4a24-acfc-cb1192fd29e5.jpg";41266357;"https://www.airbnb.com/users/show/41266357";"2015-08-12";89.0;95.0;False;0.0;0.0;"['email', 'phone', 'facebook', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']";True;True;"Roxbury";42.32023;-71.07481;"Entire condominium";"Entire home/apt";8;"1 bath";3.0;3.0;"[""Air conditioning"", ""Wifi"", ""Heating"", ""Smoke alarm"", ""Long term stays allowed"", ""Kitchen"", ""Iron"", ""Carbon monoxide alarm"", ""Hot water"", ""Cooking basics"", ""TV"", ""Hair dryer"", ""Hangers"", ""First aid kit"", ""Fire extinguisher"", ""Dishes and silverware"", ""Free street parking"", ""Essentials""]";130.0;3;1125;2.0;3.0;1125.0;1125.0;3.0;1125.0;True;2;11;22;100;"2021-04-23";20;13;0;"2019-12-22";"2021-01-03";87.0;10.0;9.0;10.0;10.0;9.0;9.0;True;3;3;0;0;1.23;"Boston"
40613042;"https://www.airbnb.com/rooms/40613042";20210420194355;"2021-04-21";"Boston Hideaway";"https://a0.muscache.com/pictures/29a2cfc0-00c5-4d7f-8a83-4d2da50f31e9.jpg";314711945;"https://www.airbnb.com/users/show/314711945";"2019-12-05";100.0;94.0;True;0.0;0.0;"['email', 'phone', 'offline_government_id', 'government_id']";True;True;"South Boston";42.33265;-71.04991;"Entire house";"Entire home/apt";6;"2.5 baths";2.0;2.0;"[""Washer"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Patio or balcony"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Microwave"", ""Backyard"", ""Hot water"", ""First aid kit"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";260.0;3;1125;3.0;3.0;1125.0;1125.0;3.0;1125.0;True;12;12;18;164;"2021-04-21";41;35;2;"2020-01-15";"2021-04-03";97.0;10.0;10.0;10.0;10.0;10.0;10.0;False;1;1;0;0;2.66;"Boston"
40617998;"https://www.airbnb.com/rooms/40617998";20210420194355;"2021-04-21";"Modern, Newly Renovated 3Bed, 2Bath, Steps to MBTA";"https://a0.muscache.com/pictures/d09e556c-c573-43bb-b340-3d30e2894874.jpg";31340713;"https://www.airbnb.com/users/show/31340713";"2015-04-16";100.0;90.0;True;43.0;43.0;"['email', 'phone', 'reviews', 'jumio', 'government_id']";True;False;"Brighton";42.33694;-71.15024;"Entire apartment";"Entire home/apt";6;"2 baths";3.0;3.0;"[""Washer"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Extra pillows and blankets"", ""Microwave"", ""Keypad"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Cable TV"", ""Long term stays allowed"", ""Hair dryer"", ""Private entrance"", ""Essentials"", ""Free street parking"", ""Coffee maker"", ""Stove"", ""Paid parking on premises"", ""Oven"", ""Hangers"", ""Shower gel"", ""Cooking basics"", ""Dryer"", ""Baking sheet"", ""Dedicated workspace"", ""Bed linens"", ""TV with standard cable"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";319.0;29;1125;29.0;29.0;1125.0;1125.0;29.0;1125.0;True;0;27;32;293;"2021-04-21";1;1;0;"2020-12-12";"2020-12-12";100.0;10.0;10.0;10.0;10.0;10.0;10.0;False;14;14;0;0;0.23;"Boston"
40622067;"https://www.airbnb.com/rooms/40622067";20210420194355;"2021-04-21";"Cozy, Modern, Newly Renovated 3Bed, 2Bath";"https://a0.muscache.com/pictures/079f4866-ceda-4d4b-8887-aee77d38b0f8.jpg";266312920;"https://www.airbnb.com/users/show/266312920";"2019-06-04";100.0;86.0;False;30.0;30.0;"['email', 'phone', 'work_email']";True;True;"Brighton";42.33888;-71.14992;"Entire apartment";"Entire home/apt";6;"2 baths";3.0;3.0;"[""Washer"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Extra pillows and blankets"", ""Microwave"", ""Keypad"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Cable TV"", ""Long term stays allowed"", ""Hair dryer"", ""Private entrance"", ""Essentials"", ""Free street parking"", ""Coffee maker"", ""Stove"", ""Paid parking on premises"", ""Oven"", ""Hangers"", ""Shower gel"", ""Cooking basics"", ""Dryer"", ""Baking sheet"", ""Dedicated workspace"", ""Bed linens"", ""TV with standard cable"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";319.0;29;1125;29.0;29.0;1125.0;1125.0;29.0;1125.0;True;0;27;32;293;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;15;14;1;0;0.0;"Boston"
40669188;"https://www.airbnb.com/rooms/40669188";20210420194355;"2021-04-20";"Newly Renovated by Harvard Business with Parking";"https://a0.muscache.com/pictures/bb381f56-aea7-4b8a-ace3-3f6784b1e70f.jpg";32304279;"https://www.airbnb.com/users/show/32304279";"2015-04-30";88.0;95.0;False;9.0;9.0;"['email', 'phone', 'reviews', 'jumio', 'government_id']";True;True;"Allston";42.35936;-71.12801;"Entire apartment";"Entire home/apt";4;"1.5 baths";3.0;3.0;"[""Dryer"", ""Long term stays allowed"", ""Air conditioning"", ""Hair dryer"", ""Dedicated workspace"", ""Paid parking off premises"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Wifi"", ""Waterfront"", ""Backyard"", ""Private entrance"", ""Hot water"", ""Hot tub"", ""Refrigerator"", ""Dishes and silverware"", ""Hangers"", ""Washer"", ""Iron"", ""Heating"", ""First aid kit"", ""Kitchen"", ""Stove"", ""Shampoo"", ""Microwave"", ""Bed linens"", ""Carbon monoxide alarm""]";300.0;2;1125;2.0;2.0;1125.0;1125.0;2.0;1125.0;True;0;0;0;0;"2021-04-20";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;8;3;5;0;0.0;"Boston"
40677987;"https://www.airbnb.com/rooms/40677987";20210420194355;"2021-04-21";"Stately, beautiful home";"https://a0.muscache.com/pictures/4ea41e6b-b07a-4c51-a3e2-3e922e97c634.jpg";160205390;"https://www.airbnb.com/users/show/160205390";"2017-11-26";0.0;0.0;False;1.0;1.0;"['email', 'phone']";True;False;"Jamaica Plain";42.30498;-71.13186;"Entire house";"Entire home/apt";4;"3 baths";4.0;4.0;"[""Washer"", ""Dishwasher"", ""Fire extinguisher"", ""Refrigerator"", ""Cleaning before checkout"", ""Patio or balcony"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Microwave"", ""Backyard"", ""Hot water"", ""High chair"", ""First aid kit"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Luggage dropoff allowed"", ""Private entrance"", ""Pocket wifi"", ""Essentials"", ""Coffee maker"", ""Bathtub"", ""Stove"", ""Oven"", ""Hangers"", ""BBQ grill"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""Bed linens"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm"", ""Ethernet connection""]";127.0;91;120;91.0;91.0;120.0;120.0;91.0;120.0;True;30;60;90;180;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;1;1;0;0;0.0;"Boston"
40729917;"https://www.airbnb.com/rooms/40729917";20210420194355;"2021-04-21";"Lovely 1BR in Boston, Near Metro + Pet-Friendly";"https://a0.muscache.com/pictures/a7bf82c0-b159-46b8-8b6f-83550dc3d7dc.jpg";48005494;"https://www.airbnb.com/users/show/48005494";"2015-11-02";100.0;98.0;False;1318.0;1318.0;"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']";True;True;"West End";42.36481;-71.06402;"Entire serviced apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Extra pillows and blankets"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Cable TV"", ""Long term stays allowed"", ""Hair dryer"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Shower gel"", ""Dryer"", ""Dedicated workspace"", ""Bed linens"", ""TV with standard cable"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm"", ""Ethernet connection""]";162.0;31;1125;31.0;31.0;1125.0;1125.0;31.0;1125.0;True;0;0;0;270;"2021-04-21";1;1;0;"2020-07-25";"2020-07-25";60.0;8.0;10.0;10.0;2.0;8.0;2.0;True;16;16;0;0;0.11;"Boston"
40730006;"https://www.airbnb.com/rooms/40730006";20210420194355;"2021-04-21";"Lovely Studio in Boston, Near Metro + Pet-Friendly";"https://a0.muscache.com/pictures/1c93cf5d-3180-4ab6-abb9-befd3ef63c27.jpg";48005494;"https://www.airbnb.com/users/show/48005494";"2015-11-02";100.0;98.0;False;1318.0;1318.0;"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']";True;True;"Downtown";42.36714;-71.06467;"Entire serviced apartment";"Entire home/apt";2;"1 bath";0.0;0.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Extra pillows and blankets"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Cable TV"", ""Long term stays allowed"", ""Hair dryer"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Dryer"", ""Dedicated workspace"", ""Bed linens"", ""TV with standard cable"", ""Kitchen"", ""Dishes and silverware"", ""Gym"", ""Smoke alarm"", ""Ethernet connection""]";157.0;31;1125;31.0;31.0;1125.0;1125.0;31.0;1125.0;True;5;9;39;314;"2021-04-21";2;2;0;"2020-12-17";"2021-01-12";60.0;6.0;7.0;9.0;7.0;9.0;7.0;True;16;16;0;0;0.48;"Boston"
40777648;"https://www.airbnb.com/rooms/40777648";20210420194355;"2021-04-22";"62/R1 COZY, SUNNY ROOM. CENTER OF BOSTON BU/BC/MIT";"https://a0.muscache.com/pictures/78d4fcd6-1c68-4666-a6cc-d4474041d2f8.jpg";215617803;"https://www.airbnb.com/users/show/215617803";"2018-09-16";27.0;97.0;False;11.0;11.0;"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']";True;True;"Allston";42.35197;-71.1339;"Private room in house";"Private room";1;"2 shared baths";1.0;0.0;"[""Washer"", ""Refrigerator"", ""Single level home"", ""Patio or balcony"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lock on bedroom door"", ""Lockbox"", ""Air conditioning"", ""Backyard"", ""Hot water"", ""Long term stays allowed"", ""TV"", ""Luggage dropoff allowed"", ""Essentials"", ""Coffee maker"", ""Stove"", ""Paid parking on premises"", ""Oven"", ""Hangers"", ""BBQ grill"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";110.0;29;1125;29.0;29.0;1125.0;1125.0;29.0;1125.0;True;30;60;90;365;"2021-04-22";6;5;0;"2020-02-17";"2020-08-24";90.0;10.0;9.0;10.0;9.0;10.0;9.0;False;7;0;7;0;0.42;"Boston"
40801809;"https://www.airbnb.com/rooms/40801809";20210420194355;"2021-04-21";"AT Safe/Clean Studio With Flexible Cancellations! 3-44";"https://a0.muscache.com/pictures/prohost-api/Hosting-40801809/original/ea06dc02-f7a0-43fc-914e-eba2ff09c150.jpeg";285344759;"https://www.airbnb.com/users/show/285344759";"2019-08-13";100.0;89.0;False;25.0;25.0;"['phone', 'offline_government_id', 'government_id']";True;True;"Bay Village";42.34952;-71.06881;"Private room in apartment";"Private room";1;"1 shared bath";1.0;1.0;"[""Shampoo"", ""Washer"", ""Bed linens"", ""Air conditioning"", ""Security cameras on property"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Iron"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Hangers"", ""Hair dryer"", ""TV"", ""Dryer""]";183.0;29;500;29.0;29.0;500.0;500.0;29.0;500.0;True;0;0;0;31;"2021-04-21";8;0;0;"2020-01-07";"2020-02-29";95.0;9.0;10.0;10.0;10.0;10.0;10.0;False;25;10;15;0;0.51;"Boston"
40802120;"https://www.airbnb.com/rooms/40802120";20210420194355;"2021-04-21";"T Prices/Location CANNOT Be Beat! 3-B1";"https://a0.muscache.com/pictures/ce8d7ce0-86b0-420f-8519-5803c02194f9.jpg";285344759;"https://www.airbnb.com/users/show/285344759";"2019-08-13";100.0;89.0;False;25.0;25.0;"['phone', 'offline_government_id', 'government_id']";True;True;"Bay Village";42.34912;-71.06908;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Shampoo"", ""Washer"", ""Bed linens"", ""Air conditioning"", ""Essentials"", ""Security cameras on property"", ""Fire extinguisher"", ""Kitchen"", ""Carbon monoxide alarm"", ""Iron"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Hangers"", ""Hair dryer"", ""TV"", ""Dryer""]";241.0;29;500;29.0;29.0;500.0;500.0;29.0;500.0;True;5;35;65;107;"2021-04-21";9;0;0;"2019-12-22";"2020-03-16";87.0;8.0;10.0;10.0;10.0;10.0;9.0;False;25;10;15;0;0.55;"Boston"
40803825;"https://www.airbnb.com/rooms/40803825";20210420194355;"2021-04-22";"62/R2 COZY, SUNNY ROOM. CENTER OF BOSTON BU/BC/MIT";"https://a0.muscache.com/pictures/f3b5d058-6948-417b-9a32-a06535c1ee16.jpg";215617803;"https://www.airbnb.com/users/show/215617803";"2018-09-16";27.0;97.0;False;11.0;11.0;"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']";True;True;"Allston";42.35012;-71.13334;"Private room in house";"Private room";1;"2 shared baths";1.0;0.0;"[""Refrigerator"", ""Patio or balcony"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lock on bedroom door"", ""Lockbox"", ""Air conditioning"", ""Backyard"", ""Hot water"", ""Long term stays allowed"", ""TV"", ""Luggage dropoff allowed"", ""Essentials"", ""Coffee maker"", ""Stove"", ""Paid parking on premises"", ""Hangers"", ""BBQ grill"", ""Cooking basics"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";35.0;29;1125;29.0;29.0;1125.0;1125.0;29.0;1125.0;True;16;46;76;351;"2021-04-22";7;5;0;"2020-01-19";"2020-10-01";86.0;9.0;9.0;8.0;9.0;10.0;9.0;False;7;0;7;0;0.46;"Boston"
40807525;"https://www.airbnb.com/rooms/40807525";20210420194355;"2021-04-21";"1 bedroom near Berklee and NEU";"https://a0.muscache.com/pictures/4743ce0d-f22e-445d-b006-66270eb8f55f.jpg";184716902;"https://www.airbnb.com/users/show/184716902";"2018-04-17";0.0;0.0;False;1.0;1.0;"['email', 'phone', 'offline_government_id', 'selfie', 'government_id']";True;True;"Fenway";42.3431;-71.08701;"Private room in apartment";"Private room";1;"1 shared bath";1.0;1.0;"[""Lock on bedroom door"", ""Washer"", ""Kitchen"", ""Carbon monoxide alarm"", ""Hot water"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Elevator"", ""Long term stays allowed"", ""Dryer""]";35.0;150;240;150.0;150.0;240.0;240.0;150.0;240.0;True;28;58;88;268;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;1;0;1;0;0.0;"Boston"
40825427;"https://www.airbnb.com/rooms/40825427";20210420194355;"2021-04-22";"62/R5 COZY, SUNNY ROOM. CENTER OF BOSTON BU/BC/MIT";"https://a0.muscache.com/pictures/32a18e5d-49ab-4ed1-b11e-b78e780492a5.jpg";215617803;"https://www.airbnb.com/users/show/215617803";"2018-09-16";27.0;97.0;False;11.0;11.0;"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']";True;True;"Allston";42.35222;-71.13462;"Private room in house";"Private room";1;"2 shared baths";1.0;0.0;"[""Washer"", ""Refrigerator"", ""Indoor fireplace"", ""Patio or balcony"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lock on bedroom door"", ""Lockbox"", ""Air conditioning"", ""Backyard"", ""Hot water"", ""Long term stays allowed"", ""TV"", ""Luggage dropoff allowed"", ""Essentials"", ""Coffee maker"", ""Stove"", ""Paid parking on premises"", ""Hangers"", ""BBQ grill"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";35.0;29;1125;29.0;29.0;1125.0;1125.0;29.0;1125.0;True;0;0;0;0;"2021-04-22";3;3;0;"2020-06-30";"2021-02-28";67.0;7.0;6.0;5.0;5.0;9.0;5.0;False;7;0;7;0;0.3;"Boston"
40842632;"https://www.airbnb.com/rooms/40842632";20210420194355;"2021-04-22";"T Clean/Safe Efficient Studio Awaits! 143-31";"https://a0.muscache.com/pictures/86127836-02a9-46a9-90e4-b2ceb21d993f.jpg";285344759;"https://www.airbnb.com/users/show/285344759";"2019-08-13";100.0;89.0;False;25.0;25.0;"['phone', 'offline_government_id', 'government_id']";True;True;"Bay Village";42.34967;-71.06897;"Private room in apartment";"Private room";1;"1 shared bath";1.0;1.0;"[""Shampoo"", ""Washer"", ""Bed linens"", ""Security cameras on property"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Iron"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Dryer""]";66.0;2;500;2.0;2.0;500.0;500.0;2.0;500.0;True;0;0;0;0;"2021-04-22";2;0;0;"2020-01-09";"2020-01-18";100.0;10.0;9.0;10.0;10.0;10.0;10.0;False;25;10;15;0;0.13;"Boston"
40842969;"https://www.airbnb.com/rooms/40842969";20210420194355;"2021-04-22";"Homely retreat w/ Self Check-in & Free Parking";"https://a0.muscache.com/pictures/pro_photo_tool/Hosting-40842969-unapproved/original/6b7cdff2-4842-4bf2-ae40-603113c32c5c.JPEG";98242328;"https://www.airbnb.com/users/show/98242328";"2016-10-05";100.0;83.0;False;0.0;0.0;"['email', 'phone', 'facebook', 'reviews', 'kba']";True;True;"Dorchester";42.29805;-71.07774;"Entire apartment";"Entire home/apt";8;"2 baths";3.0;3.0;"[""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Microwave"", ""Security cameras on property"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Essentials"", ""Free street parking"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";183.0;7;1125;7.0;7.0;1125.0;1125.0;7.0;1125.0;True;21;51;81;81;"2021-04-22";3;3;0;"2020-08-20";"2020-10-17";73.0;10.0;5.0;10.0;10.0;9.0;8.0;True;1;1;0;0;0.37;"Boston"
40843926;"https://www.airbnb.com/rooms/40843926";20210420194355;"2021-04-23";"L 3-1 Studio in Boston with Flexible Cancellations!";"https://a0.muscache.com/pictures/0248085f-cb31-40d2-9bb3-bffbb0262d82.jpg";285344759;"https://www.airbnb.com/users/show/285344759";"2019-08-13";100.0;89.0;False;25.0;25.0;"['phone', 'offline_government_id', 'government_id']";True;True;"Bay Village";42.34958;-71.06877;"Private room in apartment";"Private room";2;"1 shared bath";1.0;1.0;"[""Washer"", ""Air conditioning"", ""Wifi"", ""Shampoo"", ""Heating"", ""Smoke alarm"", ""Long term stays allowed"", ""Bed linens"", ""Iron"", ""Carbon monoxide alarm"", ""Hot water"", ""Security cameras on property"", ""TV"", ""Hair dryer"", ""Fire extinguisher"", ""Dryer""]";75.0;2;500;2.0;2.0;500.0;500.0;2.0;500.0;True;13;13;13;38;"2021-04-23";8;1;0;"2020-01-07";"2020-10-26";95.0;9.0;9.0;10.0;10.0;9.0;9.0;False;25;10;15;0;0.51;"Boston"
40844698;"https://www.airbnb.com/rooms/40844698";20210420194355;"2021-04-21";"3-23 Studio in Boston with Flexible Cancellations!";"https://a0.muscache.com/pictures/83e4c34c-fc79-4436-9cef-91a59e596097.jpg";285344759;"https://www.airbnb.com/users/show/285344759";"2019-08-13";100.0;89.0;False;25.0;25.0;"['phone', 'offline_government_id', 'government_id']";True;True;"Bay Village";42.34908;-71.0692;"Private room in apartment";"Private room";2;"1 shared bath";1.0;1.0;"[""Shampoo"", ""Washer"", ""Bed linens"", ""Air conditioning"", ""Security cameras on property"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Iron"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Hangers"", ""Hair dryer"", ""TV"", ""Dryer""]";73.0;2;500;2.0;2.0;500.0;500.0;2.0;500.0;True;12;12;25;68;"2021-04-21";4;0;0;"2019-12-28";"2020-03-01";100.0;10.0;10.0;10.0;10.0;10.0;10.0;False;25;10;15;0;0.25;"Boston"
